train 1th process seed,evaluate 1th process seed,training_highlevel_policy/Neg Reward Mean,training_highlevel_policy/Neg Reward Std,training_highlevel_policy/Neg Reward Max,training_highlevel_policy/Neg Reward Min,training_highlevel_policy/Neg Advantage,training_highlevel_policy/logprobs Mean,training_highlevel_policy/logprobs Std,training_highlevel_policy/logprobs Max,training_highlevel_policy/logprobs Min,training_highlevel_policy/cut_percent_actions Mean,training_highlevel_policy/cut_percent_actions Std,training_highlevel_policy/cut_percent_actions Max,training_highlevel_policy/cut_percent_actions Min,training_highlevel_policy/reinforce loss,training_highlevel_policy/Critic Value,training_highlevel_policypre_log_prob Mean,training_highlevel_policypre_log_prob Std,training_highlevel_policypre_log_prob Max,training_highlevel_policypre_log_prob Min,training_highlevel_policymean Mean,training_highlevel_policymean Std,training_highlevel_policymean Max,training_highlevel_policymean Min,training_highlevel_policystd Mean,training_highlevel_policystd Std,training_highlevel_policystd Max,training_highlevel_policystd Min,training_highlevel_policyentropy Mean,training_highlevel_policyentropy Std,training_highlevel_policyentropy Max,training_highlevel_policyentropy Min,pos_1_entropy,Epoch,training/Neg Reward Mean,training/Neg Reward Std,training/Neg Reward Max,training/Neg Reward Min,training/Neg Advantage,training/logprobs Mean,training/logprobs Std,training/logprobs Max,training/logprobs Min,training/reinforce loss,training/Critic Value,training/len cuts Mean,training/len cuts Std,training/len cuts Max,training/len cuts Min,training/cut 1 th feature Mean,training/cut 1 th feature Std,training/cut 1 th feature Max,training/cut 1 th feature Min,training/cut 2 th feature Mean,training/cut 2 th feature Std,training/cut 2 th feature Max,training/cut 2 th feature Min,training/cut 3 th feature Mean,training/cut 3 th feature Std,training/cut 3 th feature Max,training/cut 3 th feature Min,training/cut 4 th feature Mean,training/cut 4 th feature Std,training/cut 4 th feature Max,training/cut 4 th feature Min,training/cut 5 th feature Mean,training/cut 5 th feature Std,training/cut 5 th feature Max,training/cut 5 th feature Min,training/cut 6 th feature Mean,training/cut 6 th feature Std,training/cut 6 th feature Max,training/cut 6 th feature Min,training/cut 7 th feature Mean,training/cut 7 th feature Std,training/cut 7 th feature Max,training/cut 7 th feature Min,training/cut 8 th feature Mean,training/cut 8 th feature Std,training/cut 8 th feature Max,training/cut 8 th feature Min,training/cut 9 th feature Mean,training/cut 9 th feature Std,training/cut 9 th feature Max,training/cut 9 th feature Min,training/cut 10 th feature Mean,training/cut 10 th feature Std,training/cut 10 th feature Max,training/cut 10 th feature Min,training/cut 11 th feature Mean,training/cut 11 th feature Std,training/cut 11 th feature Max,training/cut 11 th feature Min,training/cut 12 th feature Mean,training/cut 12 th feature Std,training/cut 12 th feature Max,training/cut 12 th feature Min,training/cut 13 th feature Mean,training/cut 13 th feature Std,training/cut 13 th feature Max,training/cut 13 th feature Min,training/cut 14 th feature Mean,training/cut 14 th feature Std,training/cut 14 th feature Max,training/cut 14 th feature Min,training/cut 15 th feature Mean,training/cut 15 th feature Std,training/cut 15 th feature Max,training/cut 15 th feature Min,training/cut 16 th feature Mean,training/cut 16 th feature Std,training/cut 16 th feature Max,training/cut 16 th feature Min,training/cut 17 th feature Mean,training/cut 17 th feature Std,training/cut 17 th feature Max,training/cut 17 th feature Min,training/cut 18 th feature Mean,training/cut 18 th feature Std,training/cut 18 th feature Max,training/cut 18 th feature Min,training/cut 19 th feature Mean,training/cut 19 th feature Std,training/cut 19 th feature Max,training/cut 19 th feature Min,training/cut 20 th feature Mean,training/cut 20 th feature Std,training/cut 20 th feature Max,training/cut 20 th feature Min,training/cut 21 th feature Mean,training/cut 21 th feature Std,training/cut 21 th feature Max,training/cut 21 th feature Min,training/cut 22 th feature Mean,training/cut 22 th feature Std,training/cut 22 th feature Max,training/cut 22 th feature Min,training/cut 23 th feature Mean,training/cut 23 th feature Std,training/cut 23 th feature Max,training/cut 23 th feature Min,training/sel cuts num Mean,training/sel cuts num Std,training/sel cuts num Max,training/sel cuts num Min,training/solving_time Mean,training/solving_time Std,training/solving_time Max,training/solving_time Min,training/ntotal_nodes Mean,training/ntotal_nodes Std,training/ntotal_nodes Max,training/ntotal_nodes Min,training/primal_dual_gap Mean,training/primal_dual_gap Std,training/primal_dual_gap Max,training/primal_dual_gap Min,training/primaldualintegral Mean,training/primaldualintegral Std,training/primaldualintegral Max,training/primaldualintegral Min,time/evaluating (s),time/online_testing (s),time/sampling data (s),time/training (s),time/epoch (s),time/total (s)
425083540,1064678910,1.5,0.5,2.0,1.0,-10.443397521972656,-0.6640886,0.19320083,-0.33002543,-0.78546107,-0.6636936366558075,0.16364000845858528,-0.5552340149879456,-0.9457370638847351,6.988925933837891,11.943397500000001,-1.5211934447288513,0.6105420234033375,-1.1540405750274658,-2.578289031982422,0.0490027517080307,0.0,0.0490027517080307,0.0490027517080307,1.0134320259094238,0.0,1.0134320259094238,1.0134320259094238,1.4322811365127563,0.0,1.4322811365127563,1.4322811365127563,4.564097881317139,11,1.5,0.5,2.0,1.0,-8.387598991394043,-70.2473,35.47139,-9.112587,-93.549416,598.6885986328125,9.887598834675003,95.0,0.0,95,95,0.0,0.0,0.0,0.0,0.07742630184058645,0.03552493677950279,0.12771609425284192,0.01202731888127659,0.013289440460609377,0.012519759128343796,0.03499991250021875,0.00499998750003125,0.9996290457016002,0.00019430659878264008,0.9999285765302479,0.9995002498750625,0.0843491331251279,0.05754689149127929,0.16271876813125183,0.0035809343462260244,-0.24260651629072677,0.36847223972591936,0.0,-0.8461538461538461,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,0.8763180594622308,0.19348629270568984,1.0,0.5329387100211931,0.0009727626459143969,0.0,0.0009727626459143969,0.0009727626459143969,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.031173969569965102,6.938893903907228e-18,0.03117396956996511,0.03117396956996511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.0,0.0,0.0,0.0,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.0,0.0,0.0,0.0,15.75,7.980444849756184,21,2,1.5,0.5,2.0,1.0,1530.25,1038.1152091651486,3316,794,0.0,0.0,0.0,0.0,55.6470049003041,35.85334111919454,109.59999999999978,9.6,1.5999994502635673e-06,0.0009030000001075678,6.431615399999828,0.22532940000019153,6.657849399999577,371.90935499999796
838218517,477346205,1.5,0.5,2.0,1.0,-10.443397521972656,-0.6640886,0.19320083,-0.33002543,-0.78546107,-0.6636936366558075,0.16364000845858528,-0.5552340149879456,-0.9457370638847351,6.988925933837891,11.943397500000001,-1.5211934447288513,0.6105420234033375,-1.1540405750274658,-2.578289031982422,0.0490027517080307,0.0,0.0490027517080307,0.0490027517080307,1.0134320259094238,0.0,1.0134320259094238,1.0134320259094238,1.4322811365127563,0.0,1.4322811365127563,1.4322811365127563,4.5641326904296875,12,2.25,1.0897247358851685,4.0,1.0,-6.873839378356934,-239.68657,95.34174,-80.550354,-333.13538,1587.0924072265625,9.123838951207503,95.0,0.0,95,95,0.0,0.0,0.0,0.0,0.07742630184058645,0.03552493677950279,0.12771609425284192,0.01202731888127659,0.013289440460609377,0.012519759128343796,0.03499991250021875,0.00499998750003125,0.9996290457016002,0.00019430659878264008,0.9999285765302479,0.9995002498750625,0.0843491331251279,0.05754689149127929,0.16271876813125183,0.0035809343462260244,-0.24260651629072677,0.36847223972591936,0.0,-0.8461538461538461,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,0.8763180594622308,0.19348629270568984,1.0,0.5329387100211931,0.0009727626459143969,0.0,0.0009727626459143969,0.0009727626459143969,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.031173969569965102,6.938893903907228e-18,0.03117396956996511,0.03117396956996511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.0,0.0,0.0,0.0,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.0,0.0,0.0,0.0,59.5,25.441108466417102,87,18,2.25,1.0897247358851685,4.0,1.0,2551.25,1532.1696014149347,4554,474,0.0,0.0,0.0,0.0,74.80911190753173,59.56704748697304,154.76480583908221,15.671641791044776,2.099999619531445e-06,0.0008901000001060311,8.318978600000264,0.6417794999997568,8.961650299999746,380.88871059999656
314970675,568673934,2.25,1.0897247358851685,4.0,1.0,-8.724058151245117,-0.52619916,0.21961066,-0.15513945,-0.70596313,0.038703322410583496,0.7673300897227223,0.9692768454551697,-0.7804147601127625,4.530641555786133,10.974057750000002,-1.723290503025055,0.7257858530571689,-1.1554100513458252,-2.9601950645446777,0.04512053355574608,0.0,0.04512053355574608,0.04512053355574608,1.0095616579055786,0.0,1.0095616579055786,1.0095616579055786,1.4284547567367554,0.0,1.4284547567367554,1.4284547567367554,4.564170837402344,13,2.25,1.0897247358851685,4.0,1.0,-6.186454772949219,-191.21335,133.82832,-45.167862,-344.31876,1090.259033203125,8.436455056086754,95.0,0.0,95,95,0.0,0.0,0.0,0.0,0.07742630184058645,0.03552493677950279,0.12771609425284192,0.01202731888127659,0.013289440460609377,0.012519759128343796,0.03499991250021875,0.00499998750003125,0.9996290457016002,0.00019430659878264008,0.9999285765302479,0.9995002498750625,0.0843491331251279,0.05754689149127929,0.16271876813125183,0.0035809343462260244,-0.24260651629072677,0.36847223972591936,0.0,-0.8461538461538461,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,0.8763180594622308,0.19348629270568984,1.0,0.5329387100211931,0.0009727626459143969,0.0,0.0009727626459143969,0.0009727626459143969,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.031173969569965102,6.938893903907228e-18,0.03117396956996511,0.03117396956996511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.0,0.0,0.0,0.0,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.0,0.0,0.0,0.0,48.75,36.31373707015019,93,10,2.25,1.0897247358851685,4.0,1.0,2183.25,1036.5330132224444,3855,1240,0.0,0.0,0.0,0.0,130.03770740207588,41.128866185180186,200.9508296083035,100.0,1.600000359758269e-06,0.0011343999995006016,8.781897200000458,0.6338522999994893,9.416885499999808,390.3244700999976
245202462,211347547,2.25,1.0897247358851685,4.0,1.0,-8.724058151245117,-0.52619916,0.21961066,-0.15513945,-0.70596313,0.038703322410583496,0.7673300897227223,0.9692768454551697,-0.7804147601127625,4.530641555786133,10.974057750000002,-1.723290503025055,0.7257858530571689,-1.1554100513458252,-2.9601950645446777,0.04512053355574608,0.0,0.04512053355574608,0.04512053355574608,1.0095616579055786,0.0,1.0095616579055786,1.0095616579055786,1.4284547567367554,0.0,1.4284547567367554,1.4284547567367554,4.564206123352051,14,1.75,0.82915619758885,3.0,1.0,-6.0178093910217285,-205.77812,109.191055,-18.201334,-290.72205,1261.2823486328125,7.767809550478078,95.0,0.0,95,95,0.0,0.0,0.0,0.0,0.07742630184058645,0.03552493677950279,0.12771609425284192,0.01202731888127659,0.013289440460609377,0.012519759128343796,0.03499991250021875,0.00499998750003125,0.9996290457016002,0.00019430659878264008,0.9999285765302479,0.9995002498750625,0.0843491331251279,0.05754689149127929,0.16271876813125183,0.0035809343462260244,-0.24260651629072677,0.36847223972591936,0.0,-0.8461538461538461,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,0.8763180594622308,0.19348629270568984,1.0,0.5329387100211931,0.0009727626459143969,0.0,0.0009727626459143969,0.0009727626459143969,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.031173969569965102,6.938893903907228e-18,0.03117396956996511,0.03117396956996511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.0,0.0,0.0,0.0,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.0,0.0,0.0,0.0,50.0,26.879360111431225,72,4,1.75,0.82915619758885,3.0,1.0,1873.0,1218.2961462632966,3197,578,0.0,0.0,0.0,0.0,54.01563772048836,34.97434227329891,109.6,15.671641791044776,1.8999999156221747e-06,0.00128350000068167,7.151030300000457,0.5475016999998843,7.6998174000009385,398.0420653999963
323337219,734642340,1.25,0.4330127018922193,2.0,1.0,-8.751651763916016,-0.51697,0.18051037,-0.31165814,-0.7392075,0.7289992272853851,0.14067600540547995,0.879169762134552,0.5410776734352112,4.491703510284424,10.001651975000001,-1.42890664935112,0.2986286227629491,-1.085598349571228,-1.7941923141479492,0.04243338108062744,0.0,0.04243338108062744,0.04243338108062744,1.011777639389038,0.0,1.011777639389038,1.011777639389038,1.430647373199463,0.0,1.430647373199463,1.430647373199463,4.564239025115967,15,1.25,0.4330127018922193,2.0,1.0,-5.866028785705566,-318.3906,17.654179,-294.061,-337.28424,1869.982666015625,7.11602859543027,95.0,0.0,95,95,0.0,0.0,0.0,0.0,0.07742630184058645,0.03552493677950279,0.12771609425284192,0.01202731888127659,0.013289440460609377,0.012519759128343796,0.03499991250021875,0.00499998750003125,0.9996290457016002,0.00019430659878264008,0.9999285765302479,0.9995002498750625,0.0843491331251279,0.05754689149127929,0.16271876813125183,0.0035809343462260244,-0.24260651629072677,0.36847223972591936,0.0,-0.8461538461538461,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,0.8763180594622308,0.19348629270568984,1.0,0.5329387100211931,0.0009727626459143969,0.0,0.0009727626459143969,0.0009727626459143969,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.031173969569965102,6.938893903907228e-18,0.03117396956996511,0.03117396956996511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.0,0.0,0.0,0.0,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.0,0.0,0.0,0.0,81.75,6.53356717268599,89,73,1.25,0.4330127018922193,2.0,1.0,1225.25,233.7524064047256,1459,838,0.0,0.0,0.0,0.0,33.1645013568521,10.833284140232776,45.39545454545455,15.671641791044776,1.6999993022182025e-06,0.0009577000000717817,5.946526200000335,0.8765594000005876,6.824045000000297,404.88251469999796
67413080,272269478,1.25,0.4330127018922193,2.0,1.0,-8.751651763916016,-0.51697,0.18051037,-0.31165814,-0.7392075,0.7289992272853851,0.14067600540547995,0.879169762134552,0.5410776734352112,4.491703510284424,10.001651975000001,-1.42890664935112,0.2986286227629491,-1.085598349571228,-1.7941923141479492,0.04243338108062744,0.0,0.04243338108062744,0.04243338108062744,1.011777639389038,0.0,1.011777639389038,1.011777639389038,1.430647373199463,0.0,1.430647373199463,1.430647373199463,4.564265727996826,16,1.5,0.5,2.0,1.0,-5.0544257164001465,-229.85324,82.19793,-144.39537,-328.10797,1158.576904296875,6.554425735887244,95.0,0.0,95,95,0.0,0.0,0.0,0.0,0.07742630184058645,0.03552493677950279,0.12771609425284192,0.01202731888127659,0.013289440460609377,0.012519759128343796,0.03499991250021875,0.00499998750003125,0.9996290457016002,0.00019430659878264008,0.9999285765302479,0.9995002498750625,0.0843491331251279,0.05754689149127929,0.16271876813125183,0.0035809343462260244,-0.24260651629072677,0.36847223972591936,0.0,-0.8461538461538461,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,0.8763180594622308,0.19348629270568984,1.0,0.5329387100211931,0.0009727626459143969,0.0,0.0009727626459143969,0.0009727626459143969,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.031173969569965102,6.938893903907228e-18,0.03117396956996511,0.03117396956996511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.0,0.0,0.0,0.0,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.0,0.0,0.0,0.0,56.5,22.907422377910613,85,33,1.5,0.5,2.0,1.0,2217.25,1194.0679157820127,3442,255,0.0,0.0,0.0,0.0,82.2,42.0984560286954,109.6,9.6,2.4000000848900527e-06,0.0011728999998013023,6.865557199999785,0.6631673000001683,7.529899799999839,412.4292560999984
339905540,1014708198,5.75,7.660776723022281,19.0,1.0,-3.826486587524414,-0.5268347,0.13416646,-0.31451964,-0.6756817,-0.4806457757949829,0.6377891471532046,0.616895318031311,-0.9601422548294067,1.7074415683746338,9.576486777500001,-1.7770552039146423,0.6500200500906822,-1.1546192169189453,-2.8639283180236816,0.044121235609054565,0.0,0.044121235609054565,0.044121235609054565,1.0133613348007202,0.0,1.0133613348007202,1.0133613348007202,1.4322113990783691,0.0,1.4322113990783691,1.4322113990783691,4.5642900466918945,17,5.75,7.660776723022281,19.0,1.0,-0.7239834070205688,-99.5792,118.54886,-9.125002,-303.35077,312.6972351074219,6.47398316229852,95.0,0.0,95,95,0.0,0.0,0.0,0.0,0.07742630184058645,0.03552493677950279,0.12771609425284192,0.01202731888127659,0.013289440460609377,0.012519759128343796,0.03499991250021875,0.00499998750003125,0.9996290457016002,0.00019430659878264008,0.9999285765302479,0.9995002498750625,0.0843491331251279,0.05754689149127929,0.16271876813125183,0.0035809343462260244,-0.24260651629072677,0.36847223972591936,0.0,-0.8461538461538461,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,0.8763180594622308,0.19348629270568984,1.0,0.5329387100211931,0.0009727626459143969,0.0,0.0009727626459143969,0.0009727626459143969,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.031173969569965102,6.938893903907228e-18,0.03117396956996511,0.03117396956996511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.0,0.0,0.0,0.0,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.0,0.0,0.0,0.0,24.25,30.053078045351693,76,2,5.75,7.660776723022281,19.0,1.0,12264.75,18664.166045861788,44563,208,0.0,0.0,0.0,0.0,131.72855906783568,159.1239862697964,398.11423627134275,9.6,1.6999993022182025e-06,0.0009122999999817694,22.661339100000077,0.41376390000004903,23.07601699999941,435.52425619999667
35236479,134483826,5.75,7.660776723022281,19.0,1.0,-3.826486587524414,-0.5268347,0.13416646,-0.31451964,-0.6756817,-0.4806457757949829,0.6377891471532046,0.616895318031311,-0.9601422548294067,1.7074415683746338,9.576486777500001,-1.7770552039146423,0.6500200500906822,-1.1546192169189453,-2.8639283180236816,0.044121235609054565,0.0,0.044121235609054565,0.044121235609054565,1.0133613348007202,0.0,1.0133613348007202,1.0133613348007202,1.4322113990783691,0.0,1.4322113990783691,1.4322113990783691,4.564306735992432,18,1.5,0.5,2.0,1.0,-4.4765849113464355,-235.16652,131.8561,-9.123057,-332.84235,1088.63623046875,5.976584846068668,95.0,0.0,95,95,0.0,0.0,0.0,0.0,0.07742630184058645,0.03552493677950279,0.12771609425284192,0.01202731888127659,0.013289440460609377,0.012519759128343796,0.03499991250021875,0.00499998750003125,0.9996290457016002,0.00019430659878264008,0.9999285765302479,0.9995002498750625,0.0843491331251279,0.05754689149127929,0.16271876813125183,0.0035809343462260244,-0.24260651629072677,0.36847223972591936,0.0,-0.8461538461538461,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,0.8763180594622308,0.19348629270568984,1.0,0.5329387100211931,0.0009727626459143969,0.0,0.0009727626459143969,0.0009727626459143969,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.031173969569965102,6.938893903907228e-18,0.03117396956996511,0.03117396956996511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.0,0.0,0.0,0.0,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.0,0.0,0.0,0.0,59.75,33.96597562267276,87,2,1.5,0.5,2.0,1.0,1370.75,1061.60029554442,2997,321,0.0,0.0,0.0,0.0,77.30805848779431,29.4213584934554,109.59999999999978,35.79545454545455,1.8000000636675395e-06,0.0010908000003837515,6.156213899999784,0.5268838000001779,6.6841903000004095,442.22532299999784
984542964,294891956,9.25,13.141061600951424,32.0,1.0,-0.2938385009765625,-0.85804075,0.057658333,-0.7808975,-0.9157205,-0.1312337964773178,0.3698788777996945,0.48812684416770935,-0.49176597595214844,-0.13466835021972656,9.543838099750001,-1.030517816543579,0.04946061259721368,-0.9812551140785217,-1.1008602380752563,0.0438891276717186,0.0,0.0438891276717186,0.0438891276717186,1.0187592506408691,0.0,1.0187592506408691,1.0187592506408691,1.4375239610671997,0.0,1.4375239610671997,1.4375239610671997,4.5643181800842285,19,9.25,13.141061600951424,32.0,1.0,2.946073532104492,-172.93405,66.69469,-106.428085,-284.12357,-331.746826171875,6.3039263614618015,95.0,0.0,95,95,0.0,0.0,0.0,0.0,0.07742630184058645,0.03552493677950279,0.12771609425284192,0.01202731888127659,0.013289440460609377,0.012519759128343796,0.03499991250021875,0.00499998750003125,0.9996290457016002,0.00019430659878264008,0.9999285765302479,0.9995002498750625,0.0843491331251279,0.05754689149127929,0.16271876813125183,0.0035809343462260244,-0.24260651629072677,0.36847223972591936,0.0,-0.8461538461538461,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,0.8763180594622308,0.19348629270568984,1.0,0.5329387100211931,0.0009727626459143969,0.0,0.0009727626459143969,0.0009727626459143969,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.031173969569965102,6.938893903907228e-18,0.03117396956996511,0.03117396956996511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.0,0.0,0.0,0.0,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.0,0.0,0.0,0.0,40.75,17.426631917843448,70,24,9.25,13.141061600951424,32.0,1.0,28515.25,46996.11051126997,109910,561,0.0,0.0,0.0,0.0,97.05989847715736,122.35105189796504,307.2,9.6,3.5000002753804438e-06,0.0009673000004113419,37.24663390000023,0.5189167999997153,37.766521500000636,480.00953949999985
534589667,509286582,9.25,13.141061600951424,32.0,1.0,-0.2938385009765625,-0.85804075,0.057658333,-0.7808975,-0.9157205,-0.1312337964773178,0.3698788777996945,0.48812684416770935,-0.49176597595214844,-0.13466835021972656,9.543838099750001,-1.030517816543579,0.04946061259721368,-0.9812551140785217,-1.1008602380752563,0.0438891276717186,0.0,0.0438891276717186,0.0438891276717186,1.0187592506408691,0.0,1.0187592506408691,1.0187592506408691,1.4375239610671997,0.0,1.4375239610671997,1.4375239610671997,4.56432580947876,20,20.0,31.184932259025352,74.0,1.0,12.32646656036377,-242.87878,51.227764,-200.86365,-330.43057,-2209.0205078125,7.673533725315622,95.0,0.0,95,95,0.0,0.0,0.0,0.0,0.07742630184058645,0.03552493677950279,0.12771609425284192,0.01202731888127659,0.013289440460609377,0.012519759128343796,0.03499991250021875,0.00499998750003125,0.9996290457016002,0.00019430659878264008,0.9999285765302479,0.9995002498750625,0.0843491331251279,0.05754689149127929,0.16271876813125183,0.0035809343462260244,-0.24260651629072677,0.36847223972591936,0.0,-0.8461538461538461,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,0.8763180594622308,0.19348629270568984,1.0,0.5329387100211931,0.0009727626459143969,0.0,0.0009727626459143969,0.0009727626459143969,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.031173969569965102,6.938893903907228e-18,0.03117396956996511,0.03117396956996511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.0,0.0,0.0,0.0,0.9999999999996287,1.9443094211688347e-13,0.9999999999999286,0.9999999999995,0.0,0.0,0.0,0.0,59.25,15.594470173750693,86,47,20.0,31.184932259025352,74.0,1.0,68931.25,116476.32316349748,270660,484,0.0,0.0,0.0,0.0,243.74886363635966,270.2086165930742,710.3999999999841,54.99545454545455,2.499999936844688e-06,0.0009331000001111533,79.97474570000031,0.6455577000006087,80.62123900000097,560.6497788999995
