train 1th process seed,evaluate 1th process seed,training_highlevel_policy/Neg Reward Mean,training_highlevel_policy/Neg Reward Std,training_highlevel_policy/Neg Reward Max,training_highlevel_policy/Neg Reward Min,training_highlevel_policy/Neg Advantage,training_highlevel_policy/logprobs Mean,training_highlevel_policy/logprobs Std,training_highlevel_policy/logprobs Max,training_highlevel_policy/logprobs Min,training_highlevel_policy/cut_percent_actions Mean,training_highlevel_policy/cut_percent_actions Std,training_highlevel_policy/cut_percent_actions Max,training_highlevel_policy/cut_percent_actions Min,training_highlevel_policy/reinforce loss,training_highlevel_policy/Critic Value,training_highlevel_policypre_log_prob Mean,training_highlevel_policypre_log_prob Std,training_highlevel_policypre_log_prob Max,training_highlevel_policypre_log_prob Min,training_highlevel_policymean Mean,training_highlevel_policymean Std,training_highlevel_policymean Max,training_highlevel_policymean Min,training_highlevel_policystd Mean,training_highlevel_policystd Std,training_highlevel_policystd Max,training_highlevel_policystd Min,training_highlevel_policyentropy Mean,training_highlevel_policyentropy Std,training_highlevel_policyentropy Max,training_highlevel_policyentropy Min,pos_1_entropy,Epoch,training/Neg Reward Mean,training/Neg Reward Std,training/Neg Reward Max,training/Neg Reward Min,training/Neg Advantage,training/logprobs Mean,training/logprobs Std,training/logprobs Max,training/logprobs Min,training/reinforce loss,training/Critic Value,training/len cuts Mean,training/len cuts Std,training/len cuts Max,training/len cuts Min,training/cut 1 th feature Mean,training/cut 1 th feature Std,training/cut 1 th feature Max,training/cut 1 th feature Min,training/cut 2 th feature Mean,training/cut 2 th feature Std,training/cut 2 th feature Max,training/cut 2 th feature Min,training/cut 3 th feature Mean,training/cut 3 th feature Std,training/cut 3 th feature Max,training/cut 3 th feature Min,training/cut 4 th feature Mean,training/cut 4 th feature Std,training/cut 4 th feature Max,training/cut 4 th feature Min,training/cut 5 th feature Mean,training/cut 5 th feature Std,training/cut 5 th feature Max,training/cut 5 th feature Min,training/cut 6 th feature Mean,training/cut 6 th feature Std,training/cut 6 th feature Max,training/cut 6 th feature Min,training/cut 7 th feature Mean,training/cut 7 th feature Std,training/cut 7 th feature Max,training/cut 7 th feature Min,training/cut 8 th feature Mean,training/cut 8 th feature Std,training/cut 8 th feature Max,training/cut 8 th feature Min,training/cut 9 th feature Mean,training/cut 9 th feature Std,training/cut 9 th feature Max,training/cut 9 th feature Min,training/cut 10 th feature Mean,training/cut 10 th feature Std,training/cut 10 th feature Max,training/cut 10 th feature Min,training/cut 11 th feature Mean,training/cut 11 th feature Std,training/cut 11 th feature Max,training/cut 11 th feature Min,training/cut 12 th feature Mean,training/cut 12 th feature Std,training/cut 12 th feature Max,training/cut 12 th feature Min,training/cut 13 th feature Mean,training/cut 13 th feature Std,training/cut 13 th feature Max,training/cut 13 th feature Min,training/cut 14 th feature Mean,training/cut 14 th feature Std,training/cut 14 th feature Max,training/cut 14 th feature Min,training/cut 15 th feature Mean,training/cut 15 th feature Std,training/cut 15 th feature Max,training/cut 15 th feature Min,training/cut 16 th feature Mean,training/cut 16 th feature Std,training/cut 16 th feature Max,training/cut 16 th feature Min,training/cut 17 th feature Mean,training/cut 17 th feature Std,training/cut 17 th feature Max,training/cut 17 th feature Min,training/cut 18 th feature Mean,training/cut 18 th feature Std,training/cut 18 th feature Max,training/cut 18 th feature Min,training/cut 19 th feature Mean,training/cut 19 th feature Std,training/cut 19 th feature Max,training/cut 19 th feature Min,training/cut 20 th feature Mean,training/cut 20 th feature Std,training/cut 20 th feature Max,training/cut 20 th feature Min,training/cut 21 th feature Mean,training/cut 21 th feature Std,training/cut 21 th feature Max,training/cut 21 th feature Min,training/cut 22 th feature Mean,training/cut 22 th feature Std,training/cut 22 th feature Max,training/cut 22 th feature Min,training/cut 23 th feature Mean,training/cut 23 th feature Std,training/cut 23 th feature Max,training/cut 23 th feature Min,training/sel cuts num Mean,training/sel cuts num Std,training/sel cuts num Max,training/sel cuts num Min,training/solving_time Mean,training/solving_time Std,training/solving_time Max,training/solving_time Min,training/ntotal_nodes Mean,training/ntotal_nodes Std,training/ntotal_nodes Max,training/ntotal_nodes Min,training/primal_dual_gap Mean,training/primal_dual_gap Std,training/primal_dual_gap Max,training/primal_dual_gap Min,training/primaldualintegral Mean,training/primaldualintegral Std,training/primaldualintegral Max,training/primaldualintegral Min,time/evaluating (s),time/online_testing (s),time/sampling data (s),time/training (s),time/epoch (s),time/total (s)
425083540,1064678910,39.0,25.894014752448104,82.0,13.0,-6.5647125244140625,-0.6253089,0.2591073,-0.18157315,-0.8362618,-0.42202164977788925,0.5261822191827508,0.45275428891181946,-0.954571545124054,3.4386672973632812,45.5647125,-1.5048558712005615,0.6356117025795096,-1.0656566619873047,-2.6030075550079346,0.00391603447496891,0.0,0.00391603447496891,0.00391603447496891,1.0388011932373047,0.0,1.0388011932373047,1.0388011932373047,1.4570058584213257,0.0,1.4570058584213257,1.4570058584213257,6.704995155334473,11,39.0,25.894014752448104,82.0,13.0,-4.6734619140625,-1512.7186,1335.7786,-120.269264,-3718.7852,12481.294921875,43.6734637644,827.0,0.0,827,827,0.00018554643696461117,0.001042194566584488,0.01249902355192602,0.0,0.49915896621995715,0.523182374565845,11.916152694257272,0.0003183166037982695,0.006194190508564979,0.005614694487204847,0.04980833370051015,0.003831410284654627,0.6347896660581828,0.17385622783439633,0.9999615399407714,0.33322225924691773,1107.2918629078033,1643.5156276867529,7709.722268568187,0.0009068517883350782,106.73880222689492,123.93697926931927,579.0,-331.75,225.68022045814647,248.77176631263944,1400.0,0.05772005772005735,-14.347756683040997,103.35182305817138,-0.001179245283018868,-1532.0,115.42364968042897,128.79814214279577,695.691876839165,0.35426325095949784,0.001290322580645161,2.168404344971009e-19,0.0012903225806451613,0.0012903225806451613,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.035897878047080126,6.938893903907228e-18,0.03589787804708013,0.03589787804708013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999998131,2.6154371427345296e-13,0.9999999999999994,0.9999999999990262,0.9951432374559628,0.01777570414684238,0.9999999999999973,0.7499999999994373,0.004856762543850397,0.0177757041467834,0.24999999999981246,0.0,0.9999999999998131,2.6154371427345296e-13,0.9999999999999994,0.9999999999990262,0.0,0.0,0.0,0.0,238.25,217.59868450889127,600,18,39.0,25.894014752448104,82.0,13.0,5763.25,6630.354642664297,17206,1331,0.0,0.0,0.0,0.0,3130.536912751678,1538.5801562957215,5507.71812080537,1272.1476510067114,1.9999999949504854e-06,0.0009013999999751832,156.6484121000001,6.65632729999993,163.3056428,1896.4467812999994
838218517,477346205,39.0,25.894014752448104,82.0,13.0,-6.5647125244140625,-0.6253089,0.2591073,-0.18157315,-0.8362618,-0.42202164977788925,0.5261822191827508,0.45275428891181946,-0.954571545124054,3.4386672973632812,45.5647125,-1.5048558712005615,0.6356117025795096,-1.0656566619873047,-2.6030075550079346,0.00391603447496891,0.0,0.00391603447496891,0.00391603447496891,1.0388011932373047,0.0,1.0388011932373047,1.0388011932373047,1.4570058584213257,0.0,1.4570058584213257,1.4570058584213257,6.704718589782715,12,41.0,13.92838827718412,53.0,19.0,-2.406116485595703,-3153.233,1696.652,-254.15584,-4530.017,-13807.3203125,43.40611738796,827.0,0.0,827,827,0.00018554643696461117,0.001042194566584488,0.01249902355192602,0.0,0.49915896621995715,0.523182374565845,11.916152694257272,0.0003183166037982695,0.006194190508564979,0.005614694487204847,0.04980833370051015,0.003831410284654627,0.6347896660581828,0.17385622783439633,0.9999615399407714,0.33322225924691773,1107.2918629078033,1643.5156276867529,7709.722268568187,0.0009068517883350782,106.73880222689492,123.93697926931927,579.0,-331.75,225.68022045814647,248.77176631263944,1400.0,0.05772005772005735,-14.347756683040997,103.35182305817138,-0.001179245283018868,-1532.0,115.42364968042897,128.79814214279577,695.691876839165,0.35426325095949784,0.001290322580645161,2.168404344971009e-19,0.0012903225806451613,0.0012903225806451613,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.035897878047080126,6.938893903907228e-18,0.03589787804708013,0.03589787804708013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999998131,2.6154371427345296e-13,0.9999999999999994,0.9999999999990262,0.9951432374559628,0.01777570414684238,0.9999999999999973,0.7499999999994373,0.004856762543850397,0.0177757041467834,0.24999999999981246,0.0,0.9999999999998131,2.6154371427345296e-13,0.9999999999999994,0.9999999999990262,0.0,0.0,0.0,0.0,517.0,282.3269381408724,761,38,41.0,13.92838827718412,53.0,19.0,2442.25,1927.8459968316972,5651,762,0.0,0.0,0.0,0.0,3479.6870451878085,1375.7787734114497,5207.7023755633845,1852.1723772518544,3.6999999792897142e-06,0.0017358000000058382,164.15195319999998,8.229825899999923,172.3835185999999,2068.8465064999996
314970675,568673934,14.0,9.797958971132712,30.0,6.0,-28.408241271972656,-0.5143131,0.2997568,-0.12003422,-0.9640218,0.21988937631249428,0.7157835703172492,0.9714916944503784,-0.8115235567092896,11.948591232299805,42.408241249999996,-1.7557599395513535,0.7530455867409841,-0.9699620604515076,-2.9987854957580566,0.0030227936804294586,0.0,0.0030227936804294586,0.0030227936804294586,1.0492827892303467,0.0,1.0492827892303467,1.0492827892303467,1.4670454263687134,0.0,1.4670454263687134,1.4670454263687134,6.7042555809021,13,14.0,9.797958971132712,30.0,6.0,-26.46550750732422,-3035.1453,1700.2112,-512.1289,-4718.363,80978.8515625,40.465505649164,827.0,0.0,827,827,0.00018554643696461117,0.001042194566584488,0.01249902355192602,0.0,0.49915896621995715,0.523182374565845,11.916152694257272,0.0003183166037982695,0.006194190508564979,0.005614694487204847,0.04980833370051015,0.003831410284654627,0.6347896660581828,0.17385622783439633,0.9999615399407714,0.33322225924691773,1107.2918629078033,1643.5156276867529,7709.722268568187,0.0009068517883350782,106.73880222689492,123.93697926931927,579.0,-331.75,225.68022045814647,248.77176631263944,1400.0,0.05772005772005735,-14.347756683040997,103.35182305817138,-0.001179245283018868,-1532.0,115.42364968042897,128.79814214279577,695.691876839165,0.35426325095949784,0.001290322580645161,2.168404344971009e-19,0.0012903225806451613,0.0012903225806451613,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.035897878047080126,6.938893903907228e-18,0.03589787804708013,0.03589787804708013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999998131,2.6154371427345296e-13,0.9999999999999994,0.9999999999990262,0.9951432374559628,0.01777570414684238,0.9999999999999973,0.7499999999994373,0.004856762543850397,0.0177757041467834,0.24999999999981246,0.0,0.9999999999998131,2.6154371427345296e-13,0.9999999999999994,0.9999999999990262,0.0,0.0,0.0,0.0,503.75,296.15146040497586,815,77,14.0,9.797958971132712,30.0,6.0,1843.75,762.1215044203909,2913,1018,0.0,0.0,0.0,0.0,1086.2442158478557,857.179945763826,2569.8090781565234,557.7181208053692,1.9000003703695256e-06,0.0009405999999216874,56.023046799999975,9.598502199999984,65.62249150000025,2134.4849075000006
245202462,211347547,14.0,9.797958971132712,30.0,6.0,-28.408241271972656,-0.5143131,0.2997568,-0.12003422,-0.9640218,0.21988937631249428,0.7157835703172492,0.9714916944503784,-0.8115235567092896,11.948591232299805,42.408241249999996,-1.7557599395513535,0.7530455867409841,-0.9699620604515076,-2.9987854957580566,0.0030227936804294586,0.0,0.0030227936804294586,0.0030227936804294586,1.0492827892303467,0.0,1.0492827892303467,1.0492827892303467,1.4670454263687134,0.0,1.4670454263687134,1.4670454263687134,6.703773021697998,14,109.5,111.28679166909252,300.0,22.0,62.13104248046875,-2421.9802,1289.4596,-537.1436,-3879.67,-226269.28125,47.368955084247595,827.0,0.0,827,827,0.00018554643696461117,0.001042194566584488,0.01249902355192602,0.0,0.49915896621995715,0.523182374565845,11.916152694257272,0.0003183166037982695,0.006194190508564979,0.005614694487204847,0.04980833370051015,0.003831410284654627,0.6347896660581828,0.17385622783439633,0.9999615399407714,0.33322225924691773,1107.2918629078033,1643.5156276867529,7709.722268568187,0.0009068517883350782,106.73880222689492,123.93697926931927,579.0,-331.75,225.68022045814647,248.77176631263944,1400.0,0.05772005772005735,-14.347756683040997,103.35182305817138,-0.001179245283018868,-1532.0,115.42364968042897,128.79814214279577,695.691876839165,0.35426325095949784,0.001290322580645161,2.168404344971009e-19,0.0012903225806451613,0.0012903225806451613,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.035897878047080126,6.938893903907228e-18,0.03589787804708013,0.03589787804708013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999998131,2.6154371427345296e-13,0.9999999999999994,0.9999999999990262,0.9951432374559628,0.01777570414684238,0.9999999999999973,0.7499999999994373,0.004856762543850397,0.0177757041467834,0.24999999999981246,0.0,0.9999999999998131,2.6154371427345296e-13,0.9999999999999994,0.9999999999990262,0.0,0.0,0.0,0.0,385.25,211.47266371803235,630,81,109.5,111.28679166909252,300.0,22.0,13771.25,13027.507021203251,35955,4150,0.1908284023668639,0.3305244884266053,0.7633136094674556,0.0,7693.469232985811,7259.883334492974,20003.025137635937,1381.5436241610737,3.000000106112566e-06,0.0014513999999508087,438.3021925000003,18.618240600000263,456.9218875000006,2591.423565700001
323337219,734642340,59.75,55.40024819438989,153.0,18.0,15.607582092285156,-0.8466666,0.10495611,-0.69889814,-0.96417266,0.17626184970140457,0.41800396780497134,0.6449699997901917,-0.308916300535202,-17.806062698364258,44.142417125,-1.0968185067176819,0.09635035744352004,-0.9916267395019531,-1.236727237701416,0.004087537527084351,0.0,0.004087537527084351,0.004087537527084351,1.0616706609725952,0.0,1.0616706609725952,1.0616706609725952,1.478782296180725,0.0,1.478782296180725,1.478782296180725,6.703555583953857,15,59.75,55.40024819438989,153.0,18.0,11.14294147491455,-3038.5112,1004.86536,-1855.6378,-4126.7603,2755.8994140625,48.60705957582284,827.0,0.0,827,827,0.00018554643696461117,0.001042194566584488,0.01249902355192602,0.0,0.49915896621995715,0.523182374565845,11.916152694257272,0.0003183166037982695,0.006194190508564979,0.005614694487204847,0.04980833370051015,0.003831410284654627,0.6347896660581828,0.17385622783439633,0.9999615399407714,0.33322225924691773,1107.2918629078033,1643.5156276867529,7709.722268568187,0.0009068517883350782,106.73880222689492,123.93697926931927,579.0,-331.75,225.68022045814647,248.77176631263944,1400.0,0.05772005772005735,-14.347756683040997,103.35182305817138,-0.001179245283018868,-1532.0,115.42364968042897,128.79814214279577,695.691876839165,0.35426325095949784,0.001290322580645161,2.168404344971009e-19,0.0012903225806451613,0.0012903225806451613,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.035897878047080126,6.938893903907228e-18,0.03589787804708013,0.03589787804708013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999998131,2.6154371427345296e-13,0.9999999999999994,0.9999999999990262,0.9951432374559628,0.01777570414684238,0.9999999999999973,0.7499999999994373,0.004856762543850397,0.0177757041467834,0.24999999999981246,0.0,0.9999999999998131,2.6154371427345296e-13,0.9999999999999994,0.9999999999990262,0.0,0.0,0.0,0.0,486.0,173.0765726492179,680,285,59.75,55.40024819438989,153.0,18.0,3893.5,3059.435037715297,9071,1209,0.0,0.0,0.0,0.0,4385.033684398202,3303.2598211529516,9661.784445321753,1559.731543624161,4.4000003072142135e-06,0.007357800000136194,238.94664349999994,13.855420800000047,252.80942650000043,2844.254664200001
67413080,272269478,59.75,55.40024819438989,153.0,18.0,15.607582092285156,-0.8466666,0.10495611,-0.69889814,-0.96417266,0.17626184970140457,0.41800396780497134,0.6449699997901917,-0.308916300535202,-17.806062698364258,44.142417125,-1.0968185067176819,0.09635035744352004,-0.9916267395019531,-1.236727237701416,0.004087537527084351,0.0,0.004087537527084351,0.004087537527084351,1.0616706609725952,0.0,1.0616706609725952,1.0616706609725952,1.478782296180725,0.0,1.478782296180725,1.478782296180725,6.7036309242248535,16,39.0,14.19506956657839,60.0,20.0,-8.646354675292969,-3212.4797,1563.8243,-529.65393,-4457.2163,24911.685546875,47.64635361824055,827.0,0.0,827,827,0.00018554643696461117,0.001042194566584488,0.01249902355192602,0.0,0.49915896621995715,0.523182374565845,11.916152694257272,0.0003183166037982695,0.006194190508564979,0.005614694487204847,0.04980833370051015,0.003831410284654627,0.6347896660581828,0.17385622783439633,0.9999615399407714,0.33322225924691773,1107.2918629078033,1643.5156276867529,7709.722268568187,0.0009068517883350782,106.73880222689492,123.93697926931927,579.0,-331.75,225.68022045814647,248.77176631263944,1400.0,0.05772005772005735,-14.347756683040997,103.35182305817138,-0.001179245283018868,-1532.0,115.42364968042897,128.79814214279577,695.691876839165,0.35426325095949784,0.001290322580645161,2.168404344971009e-19,0.0012903225806451613,0.0012903225806451613,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.035897878047080126,6.938893903907228e-18,0.03589787804708013,0.03589787804708013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999998131,2.6154371427345296e-13,0.9999999999999994,0.9999999999990262,0.9951432374559628,0.01777570414684238,0.9999999999999973,0.7499999999994373,0.004856762543850397,0.0177757041467834,0.24999999999981246,0.0,0.9999999999998131,2.6154371427345296e-13,0.9999999999999994,0.9999999999990262,0.0,0.0,0.0,0.0,526.0,260.89557297892196,743,80,39.0,14.19506956657839,60.0,20.0,6112.75,2285.183731672357,9880,3722,0.0,0.0,0.0,0.0,3143.813642079612,1223.315394959986,4841.684544076837,1419.619555590545,3.3999999686784577e-06,0.004615699999703793,156.09755329999962,10.747125100000176,166.84929749999947,3011.1248153000006
339905540,1014708198,82.5,38.939054944875075,144.0,36.0,34.52182388305664,-0.5695077,0.3005561,-0.06736398,-0.852419,-0.030477754771709442,0.7161403787134574,0.7073811888694763,-0.9708201885223389,-25.636024475097656,47.9781754125,-1.6428285837173462,0.7429523446641112,-1.1117956638336182,-2.9231748580932617,0.00709323026239872,0.0,0.00709323026239872,0.00709323026239872,1.075230360031128,0.0,1.075230360031128,1.075230360031128,1.4914734363555908,0.0,1.4914734363555908,1.4914734363555908,6.703500270843506,17,82.5,38.939054944875075,144.0,36.0,31.368282318115234,-2467.761,1784.7971,-80.98957,-4290.6055,-130789.6875,51.1317182564165,827.0,0.0,827,827,0.00018554643696461117,0.001042194566584488,0.01249902355192602,0.0,0.49915896621995715,0.523182374565845,11.916152694257272,0.0003183166037982695,0.006194190508564979,0.005614694487204847,0.04980833370051015,0.003831410284654627,0.6347896660581828,0.17385622783439633,0.9999615399407714,0.33322225924691773,1107.2918629078033,1643.5156276867529,7709.722268568187,0.0009068517883350782,106.73880222689492,123.93697926931927,579.0,-331.75,225.68022045814647,248.77176631263944,1400.0,0.05772005772005735,-14.347756683040997,103.35182305817138,-0.001179245283018868,-1532.0,115.42364968042897,128.79814214279577,695.691876839165,0.35426325095949784,0.001290322580645161,2.168404344971009e-19,0.0012903225806451613,0.0012903225806451613,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.035897878047080126,6.938893903907228e-18,0.03589787804708013,0.03589787804708013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999998131,2.6154371427345296e-13,0.9999999999999994,0.9999999999990262,0.9951432374559628,0.01777570414684238,0.9999999999999973,0.7499999999994373,0.004856762543850397,0.0177757041467834,0.24999999999981246,0.0,0.9999999999998131,2.6154371427345296e-13,0.9999999999999994,0.9999999999990262,0.0,0.0,0.0,0.0,400.5,296.1270842054134,706,12,82.5,38.939054944875075,144.0,36.0,15412.0,11090.555666872602,33403,4395,0.0,0.0,0.0,0.0,5492.6514413456935,1964.810606989987,7998.993288590604,2816.4429530201346,2.200000380980782e-06,0.0009892999996736762,329.82964159999983,4.569078300000001,334.3997113999999,3345.5406667
35236479,134483826,82.5,38.939054944875075,144.0,36.0,34.52182388305664,-0.5695077,0.3005561,-0.06736398,-0.852419,-0.030477754771709442,0.7161403787134574,0.7073811888694763,-0.9708201885223389,-25.636024475097656,47.9781754125,-1.6428285837173462,0.7429523446641112,-1.1117956638336182,-2.9231748580932617,0.00709323026239872,0.0,0.00709323026239872,0.00709323026239872,1.075230360031128,0.0,1.075230360031128,1.075230360031128,1.4914734363555908,0.0,1.4914734363555908,1.4914734363555908,6.703014850616455,18,27.75,24.076700355322778,69.0,9.0,-21.04354476928711,-2185.2354,2066.3298,-47.50753,-4667.2075,16531.67578125,48.793546430774846,827.0,0.0,827,827,0.00018554643696461117,0.001042194566584488,0.01249902355192602,0.0,0.49915896621995715,0.523182374565845,11.916152694257272,0.0003183166037982695,0.006194190508564979,0.005614694487204847,0.04980833370051015,0.003831410284654627,0.6347896660581828,0.17385622783439633,0.9999615399407714,0.33322225924691773,1107.2918629078033,1643.5156276867529,7709.722268568187,0.0009068517883350782,106.73880222689492,123.93697926931927,579.0,-331.75,225.68022045814647,248.77176631263944,1400.0,0.05772005772005735,-14.347756683040997,103.35182305817138,-0.001179245283018868,-1532.0,115.42364968042897,128.79814214279577,695.691876839165,0.35426325095949784,0.001290322580645161,2.168404344971009e-19,0.0012903225806451613,0.0012903225806451613,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.035897878047080126,6.938893903907228e-18,0.03589787804708013,0.03589787804708013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999998131,2.6154371427345296e-13,0.9999999999999994,0.9999999999990262,0.9951432374559628,0.01777570414684238,0.9999999999999973,0.7499999999994373,0.004856762543850397,0.0177757041467834,0.24999999999981246,0.0,0.9999999999998131,2.6154371427345296e-13,0.9999999999999994,0.9999999999990262,0.0,0.0,0.0,0.0,360.0,345.0485473089258,792,7,27.75,24.076700355322778,69.0,9.0,1550.5,550.0574969946324,2168,943,0.0,0.0,0.0,0.0,2423.5798529788026,2259.2662066295375,6319.822767619909,790.9395973154362,2.6999996407539584e-06,0.001058499999999185,110.70059170000013,7.963922500000081,118.66557539999985,3464.224983900001
984542964,294891956,33.5,17.298843892006193,57.0,12.0,-13.030357360839844,-0.8369491,0.17737213,-0.5449313,-1.0025728,0.24850349500775337,0.4093344349171533,0.7654961943626404,-0.30392247438430786,13.30213737487793,46.530357871250004,-1.1497179865837097,0.16514639512071114,-1.004675269126892,-1.4267804622650146,0.00818704068660736,0.0,0.00818704068660736,0.00818704068660736,1.0888671875,0.0,1.0888671875,1.0888671875,1.504076361656189,0.0,1.504076361656189,1.504076361656189,6.702754497528076,19,33.5,17.298843892006193,57.0,12.0,-13.764190673828125,-3199.518,965.4217,-1861.6926,-4367.597,39243.578125,47.264191787697364,827.0,0.0,827,827,0.00018554643696461117,0.001042194566584488,0.01249902355192602,0.0,0.49915896621995715,0.523182374565845,11.916152694257272,0.0003183166037982695,0.006194190508564979,0.005614694487204847,0.04980833370051015,0.003831410284654627,0.6347896660581828,0.17385622783439633,0.9999615399407714,0.33322225924691773,1107.2918629078033,1643.5156276867529,7709.722268568187,0.0009068517883350782,106.73880222689492,123.93697926931927,579.0,-331.75,225.68022045814647,248.77176631263944,1400.0,0.05772005772005735,-14.347756683040997,103.35182305817138,-0.001179245283018868,-1532.0,115.42364968042897,128.79814214279577,695.691876839165,0.35426325095949784,0.001290322580645161,2.168404344971009e-19,0.0012903225806451613,0.0012903225806451613,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.035897878047080126,6.938893903907228e-18,0.03589787804708013,0.03589787804708013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999998131,2.6154371427345296e-13,0.9999999999999994,0.9999999999990262,0.9951432374559628,0.01777570414684238,0.9999999999999973,0.7499999999994373,0.004856762543850397,0.0177757041467834,0.24999999999981246,0.0,0.9999999999998131,2.6154371427345296e-13,0.9999999999999994,0.9999999999990262,0.0,0.0,0.0,0.0,515.75,169.48211557565594,730,287,33.5,17.298843892006193,57.0,12.0,5724.25,5045.352731722531,13405,580,0.0,0.0,0.0,0.0,2840.5598728364535,1674.055334488137,4963.758389261745,1075.6623101377604,3.200000264769187e-06,0.0013108000002830522,134.56951620000018,23.64957749999985,158.22040770000058,3622.462180200001
534589667,509286582,33.5,17.298843892006193,57.0,12.0,-13.030357360839844,-0.8369491,0.17737213,-0.5449313,-1.0025728,0.24850349500775337,0.4093344349171533,0.7654961943626404,-0.30392247438430786,13.30213737487793,46.530357871250004,-1.1497179865837097,0.16514639512071114,-1.004675269126892,-1.4267804622650146,0.00818704068660736,0.0,0.00818704068660736,0.00818704068660736,1.0888671875,0.0,1.0888671875,1.0888671875,1.504076361656189,0.0,1.504076361656189,1.504076361656189,6.702629089355469,20,25.5,7.399324293474371,35.0,15.0,-19.587772369384766,-1986.4612,823.1013,-1123.6191,-2869.771,39692.671875,45.08777260892762,827.0,0.0,827,827,0.00018554643696461117,0.001042194566584488,0.01249902355192602,0.0,0.49915896621995715,0.523182374565845,11.916152694257272,0.0003183166037982695,0.006194190508564979,0.005614694487204847,0.04980833370051015,0.003831410284654627,0.6347896660581828,0.17385622783439633,0.9999615399407714,0.33322225924691773,1107.2918629078033,1643.5156276867529,7709.722268568187,0.0009068517883350782,106.73880222689492,123.93697926931927,579.0,-331.75,225.68022045814647,248.77176631263944,1400.0,0.05772005772005735,-14.347756683040997,103.35182305817138,-0.001179245283018868,-1532.0,115.42364968042897,128.79814214279577,695.691876839165,0.35426325095949784,0.001290322580645161,2.168404344971009e-19,0.0012903225806451613,0.0012903225806451613,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.035897878047080126,6.938893903907228e-18,0.03589787804708013,0.03589787804708013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999998131,2.6154371427345296e-13,0.9999999999999994,0.9999999999990262,0.9951432374559628,0.01777570414684238,0.9999999999999973,0.7499999999994373,0.004856762543850397,0.0177757041467834,0.24999999999981246,0.0,0.9999999999998131,2.6154371427345296e-13,0.9999999999999994,0.9999999999990262,0.0,0.0,0.0,0.0,309.0,132.25732493892352,451,171,25.5,7.399324293474371,35.0,15.0,5581.75,5938.948028691613,15861,1951,0.0,0.0,0.0,0.0,1866.7453162135293,308.6555861665087,2158.2416714749916,1354.3771772717432,5.099999725644011e-06,0.006973000000016327,101.5989712999999,8.062756300000274,109.66870569999992,3732.152272200001
