train 1th process seed,evaluate 1th process seed,training_highlevel_policy/Neg Reward Mean,training_highlevel_policy/Neg Reward Std,training_highlevel_policy/Neg Reward Max,training_highlevel_policy/Neg Reward Min,training_highlevel_policy/Neg Advantage,training_highlevel_policy/logprobs Mean,training_highlevel_policy/logprobs Std,training_highlevel_policy/logprobs Max,training_highlevel_policy/logprobs Min,training_highlevel_policy/cut_percent_actions Mean,training_highlevel_policy/cut_percent_actions Std,training_highlevel_policy/cut_percent_actions Max,training_highlevel_policy/cut_percent_actions Min,training_highlevel_policy/reinforce loss,training_highlevel_policy/Critic Value,training_highlevel_policypre_log_prob Mean,training_highlevel_policypre_log_prob Std,training_highlevel_policypre_log_prob Max,training_highlevel_policypre_log_prob Min,training_highlevel_policymean Mean,training_highlevel_policymean Std,training_highlevel_policymean Max,training_highlevel_policymean Min,training_highlevel_policystd Mean,training_highlevel_policystd Std,training_highlevel_policystd Max,training_highlevel_policystd Min,training_highlevel_policyentropy Mean,training_highlevel_policyentropy Std,training_highlevel_policyentropy Max,training_highlevel_policyentropy Min,pos_1_entropy,Epoch,training/Neg Reward Mean,training/Neg Reward Std,training/Neg Reward Max,training/Neg Reward Min,training/Neg Advantage,training/logprobs Mean,training/logprobs Std,training/logprobs Max,training/logprobs Min,training/raw_logprobs Mean,training/raw_logprobs Std,training/raw_logprobs Max,training/raw_logprobs Min,training/reinforce loss,training/Critic Value,training/len cuts Mean,training/len cuts Std,training/len cuts Max,training/len cuts Min,training/cut 1 th feature Mean,training/cut 1 th feature Std,training/cut 1 th feature Max,training/cut 1 th feature Min,training/cut 2 th feature Mean,training/cut 2 th feature Std,training/cut 2 th feature Max,training/cut 2 th feature Min,training/cut 3 th feature Mean,training/cut 3 th feature Std,training/cut 3 th feature Max,training/cut 3 th feature Min,training/cut 4 th feature Mean,training/cut 4 th feature Std,training/cut 4 th feature Max,training/cut 4 th feature Min,training/cut 5 th feature Mean,training/cut 5 th feature Std,training/cut 5 th feature Max,training/cut 5 th feature Min,training/cut 6 th feature Mean,training/cut 6 th feature Std,training/cut 6 th feature Max,training/cut 6 th feature Min,training/cut 7 th feature Mean,training/cut 7 th feature Std,training/cut 7 th feature Max,training/cut 7 th feature Min,training/cut 8 th feature Mean,training/cut 8 th feature Std,training/cut 8 th feature Max,training/cut 8 th feature Min,training/cut 9 th feature Mean,training/cut 9 th feature Std,training/cut 9 th feature Max,training/cut 9 th feature Min,training/cut 10 th feature Mean,training/cut 10 th feature Std,training/cut 10 th feature Max,training/cut 10 th feature Min,training/cut 11 th feature Mean,training/cut 11 th feature Std,training/cut 11 th feature Max,training/cut 11 th feature Min,training/cut 12 th feature Mean,training/cut 12 th feature Std,training/cut 12 th feature Max,training/cut 12 th feature Min,training/cut 13 th feature Mean,training/cut 13 th feature Std,training/cut 13 th feature Max,training/cut 13 th feature Min,training/sel cuts num Mean,training/sel cuts num Std,training/sel cuts num Max,training/sel cuts num Min,training/solving_time Mean,training/solving_time Std,training/solving_time Max,training/solving_time Min,training/ntotal_nodes Mean,training/ntotal_nodes Std,training/ntotal_nodes Max,training/ntotal_nodes Min,training/primal_dual_gap Mean,training/primal_dual_gap Std,training/primal_dual_gap Max,training/primal_dual_gap Min,training/primaldualintegral Mean,training/primaldualintegral Std,training/primaldualintegral Max,training/primaldualintegral Min,training/schedule_wait_penalty Mean,training/schedule_wait_penalty Std,training/schedule_wait_penalty Max,training/schedule_wait_penalty Min,time/evaluating (s),time/online_testing (s),time/sampling data (s),time/training (s),time/epoch (s),time/total (s)
726684926,271757669,1881.6785934850861,1943.7578219120128,4827.776663530598,0.0,787.49169921875,-0.62870187,0.43456116,0.31627584,-1.0591358,0.3108918461948633,0.5843970150251877,0.9914945960044861,-0.9870896339416504,-283.91522216796875,1094.1868963327381,-1.665124461054802,0.8474653230673554,-1.0602846145629883,-4.00193452835083,-0.05615450628101826,0.0037009396363223606,-0.04916056990623474,-0.05938439816236496,1.1455983966588974,0.004962334963146189,1.1492128372192383,1.135452151298523,1.554856225848198,0.00434551160122369,1.5580157041549683,1.5459694862365723,4.8571696281433105,11,1881.6785934850861,1943.7578219120128,4827.776663530598,0.0,568.98486328125,-4.8086896,0.030326085,-4.743434,-4.8682666,-66.34277,22.84707,-9.666637,-77.74389,-2731.802734375,1312.693764897604,128.0,0.0,128,128,0.0002868140491165585,0.0030254587779458986,0.04993761694389223,0.0,1.3841147090000838,0.9604710886001772,7.280784013176501,0.0020282940947281215,0.026538888481294008,0.022688764820156953,0.13725221074096586,0.003072191901394929,0.6842835699836588,0.2475058385842902,0.9523356030665205,0.0,4.994686957457828,100.00647509902477,2614.519850902108,0.004510999320008622,-157.13239895353155,414.61131295222884,163.5,-2366.5,101.87497487170182,263.2256953659925,1038.0,-1.0,-504.0239843050614,998.4318808120807,-0.0030487804878048764,-4732.0,217.23313880022818,432.4426965131376,2365.5,0.25908400405079257,0.0008689620767266615,0.000390839194216234,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02871004523157762,0.006617214607438968,0.038207995161906365,0.021257356140160482,13.8125,4.772561550153125,16,2,28.1875,28.500479710875045,60.0,0.0,29206.375,29740.527506407398,70026,5,0.11643033526864227,0.16474191952473824,0.42424242424242425,0.0,1881.6785934850861,1943.7578219120128,4827.776663530598,0.0,58.30930933443272,72.37214306412599,199.08755,0.03988,1.5000005078036338e-06,0.007902400000602938,453.5043332999994,1.4257852000009734,454.9380224000015,3994.9830965999863
795511698,105433556,1881.6785934850861,1943.7578219120128,4827.776663530598,0.0,787.49169921875,-0.62870187,0.43456116,0.31627584,-1.0591358,0.3108918461948633,0.5843970150251877,0.9914945960044861,-0.9870896339416504,-283.91522216796875,1094.1868963327381,-1.665124461054802,0.8474653230673554,-1.0602846145629883,-4.00193452835083,-0.05615450628101826,0.0037009396363223606,-0.04916056990623474,-0.05938439816236496,1.1455983966588974,0.004962334963146189,1.1492128372192383,1.135452151298523,1.554856225848198,0.00434551160122369,1.5580157041549683,1.5459694862365723,4.857946872711182,12,1189.2276237523802,1521.2964465603734,4210.322933743344,0.0,-111.11955261230469,-4.8067336,0.014149677,-4.782727,-4.832654,-72.38541,12.13205,-33.72547,-77.20801,537.7537841796875,1300.3471507830818,128.0,0.0,128,128,0.00017876522096070291,0.0021366378611219297,0.04993761694389223,0.0,1.431494073640886,0.9251765671615064,7.280784013176501,0.0020282940947281215,0.023127663055336922,0.01789614441567298,0.13725221074096586,0.003072191901394929,0.6925137197197762,0.2507150872183734,0.9523356030665205,0.0,2.287013317166253,57.77072416757825,2614.519850902108,0.004510999320008622,-195.88897687465084,455.1634449265678,163.5,-2366.5,73.7385728046936,229.64385803136187,1038.0,-1.0,-574.3797395600204,1099.014651172523,-0.0030487804878048764,-4732.0,240.2617827866153,478.35707649861206,2365.5,0.25908400405079257,0.0008603376428838099,0.00030348834085304244,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02884845091536163,0.005222282703472105,0.038207995161906365,0.021257356140160482,15.0625,2.536452985962878,16,7,17.6875,22.819177105014106,60.0,0.0,18678.3125,23542.01162209474,56446,8,0.0452056165637154,0.12039761916497657,0.40070921985815605,0.0,1189.2276237523802,1521.2964465603734,4210.322933743344,0.0,36.25828745280252,65.58999111246835,258.99835,0.037320000000000006,1.8999999156221747e-06,0.005950999999186024,286.47047869999733,1.4698351000006369,287.94626669999707,4282.932531299983
878115723,830873852,1822.68178796767,2244.2826989942546,6000.0,0.0,655.6454467773438,-0.7055084,0.43179253,0.3005314,-1.0720676,-0.02459708647802472,0.597438985237343,0.9756840467453003,-0.9845655560493469,-674.919677734375,1167.0363854962313,-1.4774398654699326,0.6423797006906615,-1.0736992359161377,-3.185190200805664,-0.06039506057277322,0.0046559511224178,-0.05368264019489288,-0.06482909619808197,1.1612506285309792,0.006449137185948491,1.1673914194107056,1.1518474817276,1.5684206187725067,0.0055645104327561494,1.5737102031707764,1.5603057146072388,4.8545403480529785,13,1822.68178796767,2244.2826989942546,6000.0,0.0,470.10125732421875,-4.800765,0.023866806,-4.751313,-4.852178,-62.669838,19.223396,-9.605553,-77.121925,-2252.404052734375,1352.5806145015406,128.0,0.0,128,128,0.0003950474664247614,0.0037038225253389926,0.04993761694389223,0.0,1.30014243555061,0.9497643452685313,7.280784013176501,0.0020282940947281215,0.03091134970411223,0.025966185263411944,0.13725221074096586,0.003072191901394929,0.6713940207400964,0.23837467406963664,0.9523356030665205,0.0,7.691732276510553,129.03729358847306,2614.519850902108,0.004510999320008622,-118.32317154269208,371.1048992182579,163.5,-2366.5,118.07290662737267,264.83939255015304,1038.0,-1.0,-420.68385405010235,904.8030503763918,-0.0030487804878048764,-4732.0,189.84041065491311,386.39111977624555,2365.5,0.25908400405079257,0.0009444748903216679,0.00042447550070365503,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.029882401910684385,0.007102445642231129,0.038207995161906365,0.021257356140160482,13.0625,4.022883760438524,16,2,22.6875,26.738826521558497,60.0,0.0,20743.5,24101.816656115363,57508,5,6.25e+18,2.420614591379636e+19,1e+20,0.0,1822.68178796767,2244.2826989942546,6000.0,0.0,39.32115973708564,83.37129528515612,355.38045999999997,0.0,1.7000020307023078e-06,0.00770360000024084,365.97113999999783,1.406544200002827,367.38538950000293,4650.320539199984
550260202,986026652,1822.68178796767,2244.2826989942546,6000.0,0.0,655.6454467773438,-0.7055084,0.43179253,0.3005314,-1.0720676,-0.02459708647802472,0.597438985237343,0.9756840467453003,-0.9845655560493469,-674.919677734375,1167.0363854962313,-1.4774398654699326,0.6423797006906615,-1.0736992359161377,-3.185190200805664,-0.06039506057277322,0.0046559511224178,-0.05368264019489288,-0.06482909619808197,1.1612506285309792,0.006449137185948491,1.1673914194107056,1.1518474817276,1.5684206187725067,0.0055645104327561494,1.5737102031707764,1.5603057146072388,4.856749534606934,14,951.3496291492916,1377.2147392844138,4532.158142108348,0.0,-361.10791015625,-4.80145,0.029097851,-4.770318,-4.8865027,-69.247856,15.839415,-29.319016,-77.24963,1750.4765625,1312.457515966316,128.0,0.0,128,128,0.00017883058181409475,0.002136650230647692,0.04993761694389223,0.0,1.4174689952205273,0.9074543403893292,7.280784013176501,0.0020282940947281215,0.023400124986914524,0.017936183537837852,0.13725221074096586,0.003072191901394929,0.6909239355812027,0.24908622650320872,0.9523356030665205,0.0,2.284487522049343,57.770807445808735,2614.519850902108,0.004510999320008622,-196.57712823912615,457.3364014059593,163.5,-2366.5,64.15475850348233,206.8253506100496,1038.0,-1.0,-567.4725129975204,1107.245387880405,-0.0030487804878048764,-4732.0,237.54914560072626,480.62636355277414,2365.5,0.25908400405079257,0.000884959150550039,0.00028477112545111354,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.029337002395755533,0.0048409909821688505,0.038207995161906365,0.021257356140160482,14.4375,3.334830392988525,16,6,13.5625,19.467822008380907,60.0,0.0,14238.0,20404.45208159239,52271,8,0.02788978494623656,0.10801667262608051,0.44623655913978494,0.0,951.3496291492916,1377.2147392844138,4532.158142108348,0.0,34.89386505461138,82.2416468260074,351.10055,0.03764000000000001,1.5000005078036338e-06,0.007573200000479119,220.0990794999998,1.400307399999292,221.50696160000007,4871.830524299985
117628829,147806606,1485.0212047941955,1687.1348927599956,4498.331595411889,0.0,286.1864013671875,-0.72222114,0.39167225,0.24777532,-1.072922,-0.2050081454217434,0.5666785385688545,0.7693988084793091,-0.9653626084327698,-384.7962341308594,1198.8348674260278,-1.37782334536314,0.4127366136965507,-1.0996971130371094,-2.439354419708252,-0.06816407106816769,0.004930564944371512,-0.06183303892612457,-0.07238180935382843,1.1793714240193367,0.007607657093320929,1.1857939958572388,1.1695891618728638,1.5838992670178413,0.0064609568499905574,1.5893510580062866,1.5755910873413086,4.8538618087768555,15,1485.0212047941955,1687.1348927599956,4498.331595411889,0.0,155.3073272705078,-4.7938905,0.027528392,-4.7541213,-4.86543,-67.98008,22.973907,-4.762577,-77.40004,-738.815673828125,1329.7138848491038,128.0,0.0,128,128,0.0003967231122406944,0.0038734295477342805,0.04993761694389223,0.0,1.318924599466163,0.9868600809869019,7.280784013176501,0.0020282940947281215,0.03017628534126154,0.027854593511476216,0.13725221074096586,0.003072191901394929,0.6741714663741367,0.24005103570961006,0.9523356030665205,0.0,9.0358648345254,141.3149241209219,2614.519850902108,0.004510999320008622,-64.18443904607015,205.79548645155327,163.5,-1301.0,90.87567152583104,197.02670221911302,1038.0,-1.0,-276.2169139226228,623.5218673221955,-0.0030487804878048764,-4668.0,125.73829376983186,223.0377497908358,1658.7105433639308,0.25908400405079257,0.0009465167252652316,0.00041445235388080546,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.030008852684242505,0.006702075885561027,0.038207995161906365,0.021257356140160482,14.1875,4.798681459526148,16,1,24.0625,27.238457991413537,60.0,0.0,22799.1875,26053.313040808145,62731,5,0.08943328649043533,0.18566413644845495,0.7064056939501779,0.0,1485.0212047941955,1687.1348927599956,4498.331595411889,0.0,41.732610033168164,69.95409366808313,307.56404281435067,16.1882,1.6999983927235007e-06,0.007939199997053947,388.9268314999972,2.710030700000061,391.6448030999927,5263.477981999982
732152370,704211524,1485.0212047941955,1687.1348927599956,4498.331595411889,0.0,286.1864013671875,-0.72222114,0.39167225,0.24777532,-1.072922,-0.2050081454217434,0.5666785385688545,0.7693988084793091,-0.9653626084327698,-384.7962341308594,1198.8348674260278,-1.37782334536314,0.4127366136965507,-1.0996971130371094,-2.439354419708252,-0.06816407106816769,0.004930564944371512,-0.06183303892612457,-0.07238180935382843,1.1793714240193367,0.007607657093320929,1.1857939958572388,1.1695891618728638,1.5838992670178413,0.0064609568499905574,1.5893510580062866,1.5755910873413086,4.857059955596924,16,1044.8437615789235,1315.0650818073307,4208.59260959025,0.0,-256.3831787109375,-4.8099995,0.029806394,-4.7624617,-4.8761377,-66.65165,21.047237,-9.752275,-77.28532,1231.315673828125,1301.2268725220856,128.0,0.0,128,128,0.0001158383831618856,0.0018287489024330548,0.04993761694389223,0.0,1.513544432004716,0.9930545901367155,7.280784013176501,0.0020282940947281215,0.02024590625198235,0.017013977138817932,0.13725221074096586,0.003072191901394929,0.7029783628500985,0.25540501421104983,0.9523356030665205,0.0,2.2704667234402987,57.77118774934386,2614.519850902108,0.004510999320008622,-147.8461936778258,342.18727456998135,163.5,-2366.5,79.4343553440631,227.35953332872086,1038.0,-1.0,-471.6385286225205,916.7182777165284,-0.0030487804878048764,-4732.0,190.22354477613897,373.10434648102586,2365.5,0.25908400405079257,0.0008099294028699154,0.00026215837915122996,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.028094254073872664,0.004462911409518715,0.038207995161906365,0.021257356140160482,13.875,4.399928976699511,16,2,18.0,21.774411587916674,60.0,0.0,18037.25,21229.303493343818,63437,7,0.019256161971830985,0.07457879462877398,0.30809859154929575,0.0,1044.8437615789235,1315.0650818073307,4208.59260959025,0.0,27.28383349017026,37.33481339791893,169.03039000000004,0.03988,5.000001692678779e-06,0.008946199999627424,293.8358248000004,1.4999462000014319,295.34472220000316,5558.825819099991
718568663,889937879,1334.0309018496005,1802.0738545741629,5173.8207000171415,0.0,121.67645263671875,-0.66456187,0.39618757,0.07424164,-1.1045127,0.12242876552045345,0.6489822833445067,0.9640547037124634,-0.9355373382568359,170.20220947265625,1212.354470868385,-1.4831545874476433,0.41375685173897336,-1.1270776987075806,-2.594191074371338,-0.07988320756703615,0.0033956961177089066,-0.07117550820112228,-0.08226694911718369,1.206081509590149,0.006943768604022537,1.2115235328674316,1.1883652210235596,1.6062984988093376,0.00579010310700558,1.6108171939849854,1.5915170907974243,4.855535507202148,17,1334.0309018496005,1802.0738545741629,5173.8207000171415,0.0,29.52362060546875,-4.800209,0.036259823,-4.741726,-4.8773303,-76.803345,0.58015716,-75.867615,-78.037285,-135.30319213867188,1304.507275454837,128.0,0.0,128,128,0.00020137433688087155,0.0025012412013818842,0.04993761694389223,0.0,1.443027981760649,0.9799538140711013,7.280784013176501,0.0020282940947281215,0.02388063430140827,0.020239844066348232,0.13725221074096586,0.003072191901394929,0.6922061116407182,0.24976735588505836,0.9523356030665205,0.0,3.6254746414999697,81.67802441042144,2614.519850902108,0.004510999320008622,-150.00179230543483,378.82055156242313,163.5,-2366.5,106.29030969511591,267.21503450794705,1038.0,-1.0,-492.52998693254096,962.1260852108494,-0.0030487804878048764,-4732.0,206.67644570040335,405.2668581498456,2365.5,0.25908400405079257,0.0008536030325947185,0.00033011409954117137,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.028658363015682642,0.005609246687399387,0.038207995161906365,0.021257356140160482,16.0,0.0,16,16,20.4375,25.925298334831172,60.0,0.0,18829.625,24764.80038753341,72891,8,0.08233997888987077,0.17230389843226696,0.55,0.0,1334.0309018496005,1802.0738545741629,5173.8207000171415,0.0,46.082981123819046,84.71080580001986,353.60059,0.03988,1.7999991541728377e-06,0.007803399999829708,330.55324570000084,1.8769817000029434,332.43803260000277,5891.26691179999
252070889,776094449,1334.0309018496005,1802.0738545741629,5173.8207000171415,0.0,121.67645263671875,-0.66456187,0.39618757,0.07424164,-1.1045127,0.12242876552045345,0.6489822833445067,0.9640547037124634,-0.9355373382568359,170.20220947265625,1212.354470868385,-1.4831545874476433,0.41375685173897336,-1.1270776987075806,-2.594191074371338,-0.07988320756703615,0.0033956961177089066,-0.07117550820112228,-0.08226694911718369,1.206081509590149,0.006943768604022537,1.2115235328674316,1.1883652210235596,1.6062984988093376,0.00579010310700558,1.6108171939849854,1.5915170907974243,4.853292465209961,18,1782.2075128991005,1720.5175175611541,4702.402402402402,0.0,429.93017578125,-4.798522,0.034646887,-4.7372227,-4.8909483,-68.304306,18.557055,-9.781897,-77.46353,-2058.0634765625,1352.2772991992633,128.0,0.0,128,128,0.00026579223134327455,0.002958346988176358,0.04993761694389223,0.0,1.4163526961210438,0.9822302056109141,7.280784013176501,0.0020282940947281215,0.02506609094505101,0.022746827741270962,0.13725221074096586,0.003072191901394929,0.689178313651881,0.2512152600228619,0.9523356030665205,0.0,4.996782114479625,100.00638750065224,2614.519850902108,0.004510999320008622,-143.9584924953581,377.558104109154,163.5,-2366.5,85.33576236554211,235.93509972530057,1038.0,-1.0,-463.7886327425614,930.5688372659398,-0.0030487804878048764,-4732.0,196.9766509847264,395.0184442434134,2365.5,0.25908400405079257,0.0008391647278000222,0.0003842450023055061,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.028228248267838957,0.00644041038033202,0.038207995161906365,0.021257356140160482,14.25,3.881043674065006,16,2,29.25,26.614140978059012,60.0,0.0,28424.8125,23824.038475400088,59788,3,0.11204767165047158,0.21694879716849175,0.8296703296703297,0.0,1782.2075128991005,1720.5175175611541,4702.402402402402,0.0,56.56285378900705,96.99237531265794,399.153003171597,0.03764000000000001,8.600000001024455e-06,0.012329299999692012,473.4873931000002,1.584243500001321,475.0839745000012,6366.354323299991
602957303,812297694,1907.8751731316825,2148.3230339669544,5644.613710554951,0.0,625.9686279296875,-0.5291774,0.5050715,0.6601596,-1.1020361,-0.14155415585446463,0.6893396475741985,0.9491432905197144,-0.9938638806343079,228.50648498535156,1281.9065410947146,-1.6566792726516724,0.6944561069135423,-1.1020352840423584,-3.743248462677002,-0.08775606285780668,0.005010075257976588,-0.08135470002889633,-0.09292673319578171,1.2122330591082573,0.011048336463277726,1.2243237495422363,1.1981408596038818,1.6113610416650772,0.00913279102589871,1.6213271617889404,1.5997096300125122,4.853173732757568,19,1907.8751731316825,2148.3230339669544,5644.613710554951,0.0,500.0381774902344,-4.795004,0.025739133,-4.754417,-4.859032,-74.032814,10.488518,-33.4413,-77.744514,-2378.099365234375,1407.837086592505,128.0,0.0,128,128,0.0004176795691605865,0.003924221443594224,0.04993761694389223,0.0,1.300711690765562,0.9805541036079745,7.280784013176501,0.0020282940947281215,0.031376620945926935,0.02759072402229326,0.13725221074096586,0.003072191901394929,0.6708665068444879,0.23771949685603264,0.9523356030665205,0.0,9.036295472620514,141.31489131873565,2614.519850902108,0.004510999320008622,-76.6701941397683,267.69230347473956,163.5,-2366.5,116.998698333202,247.768131916237,1038.0,-1.0,-323.3594920476228,721.172634542069,-0.0030487804878048764,-4732.0,148.70741877122268,286.2158782732343,2365.5,0.25908400405079257,0.0009516925665256419,0.000431269485092466,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03000209816758727,0.007104573172129781,0.038207995161906365,0.021257356140160482,15.4375,2.178553132241672,16,7,26.75,29.337476033224124,60.0,0.0,23064.9375,25559.233853611375,60811,5,0.13316751700768473,0.19950288629591315,0.680073126142596,0.0,1907.8751731316825,2148.3230339669544,5644.613710554951,0.0,52.868033818446946,78.4583620220347,330.79974999999996,0.040720000000000006,2.8000031306874007e-06,0.01039140000284533,431.3117462000009,2.248055400003068,433.57019580000997,6799.9316531
850839392,121930838,1907.8751731316825,2148.3230339669544,5644.613710554951,0.0,625.9686279296875,-0.5291774,0.5050715,0.6601596,-1.1020361,-0.14155415585446463,0.6893396475741985,0.9491432905197144,-0.9938638806343079,228.50648498535156,1281.9065410947146,-1.6566792726516724,0.6944561069135423,-1.1020352840423584,-3.743248462677002,-0.08775606285780668,0.005010075257976588,-0.08135470002889633,-0.09292673319578171,1.2122330591082573,0.011048336463277726,1.2243237495422363,1.1981408596038818,1.6113610416650772,0.00913279102589871,1.6213271617889404,1.5997096300125122,4.85674524307251,20,2290.946674835469,2244.106588918592,5555.005624296962,0.0,794.7987060546875,-4.7874002,0.018635442,-4.7401304,-4.8166475,-69.40788,17.657188,-14.402529,-77.06636,-3800.717041015625,1496.1480454168013,128.0,0.0,128,128,0.00013665262496716574,0.0019370148106290282,0.04993761694389223,0.0,1.5288640065972383,1.030825229195476,7.280784013176501,0.0020282940947281215,0.02104516799562086,0.017085020599868297,0.13725221074096586,0.003072191901394929,0.7029629245058719,0.2564780587326524,0.9523356030665205,0.0,2.27289801588111,57.771067032281245,2614.519850902108,0.004510999320008622,-156.83854245942723,371.797093941618,163.5,-2366.5,141.5379833461531,324.4947552233906,1038.0,-1.0,-540.3328645600204,954.2783230164099,-0.0030487804878048764,-4732.0,222.39177154804713,404.358337856961,2365.5,0.25908400405079257,0.0007588860855513347,0.0003191289400354633,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02695550451813869,0.005622198000135534,0.038207995161906365,0.021257356140160482,14.5,3.69120576505835,16,3,30.6875,29.329419424018607,60.0,0.0,22859.375,21484.649755334038,55655,8,0.19623018315962903,0.2464624126014047,0.76007326007326,0.0,2290.946674835469,2244.106588918592,5555.005624296962,0.0,90.84340462540808,130.86232938051205,466.41958000000005,0.03988,2.4000000848900527e-06,0.009096800000406802,494.4675218000011,1.5835651999987022,496.0601862000003,7295.997729800001
